COVID-19 People Fully Vaccinated from 22/Jan/2020 to 16/May/2022
People received vaccine (count)
Source: Our World in Data - https://ourworldindata.org/covid-deaths

1
2021-02-13,Latvia,dummy,16438.0,Europe
2021-02-13,Lithuania,dummy,55604.0,Europe
2021-02-13,Luxembourg,dummy,5645.0,Europe
2021-02-13,Malta,dummy,15601.0,Europe
2021-02-13,Mexico,dummy,86188.0,North America
2021-02-13,Netherlands,dummy,97553.0,Europe
2021-02-13,Norway,dummy,75925.0,Europe
2021-02-13,Oman,dummy,12272.0,Asia
2021-02-13,Poland,dummy,640650.0,Europe
2021-02-13,Romania,dummy,400749.0,Europe
2021-02-13,Seychelles,dummy,14181.0,Africa
2021-02-13,Singapore,dummy,49475.0,Asia
2021-02-13,Slovenia,dummy,50684.0,Europe
2021-02-13,Switzerland,dummy,102017.0,Europe
2021-02-13,Turkey,dummy,456891.0,Asia
2021-02-13,United Kingdom,dummy,537715.0,Europe
2021-02-13,United States,dummy,17414413.0,North America

37
2021-02-14,Argentina,dummy,244878.0,South America
2021-02-14,Belgium,dummy,237540.0,Europe
2021-02-14,Brazil,dummy,217869.0,South America
2021-02-14,Bulgaria,dummy,20698.0,Europe
2021-02-14,Canada,dummy,308576.0,North America
2021-02-14,Chile,dummy,55858.0,South America
2021-02-14,Czechia,dummy,169929.0,Europe
2021-02-14,Denmark,dummy,151717.0,Europe
2021-02-14,Estonia,dummy,23374.0,Europe
2021-02-14,Finland,dummy,69904.0,Europe
2021-02-14,France,dummy,660870.0,Europe
2021-02-14,Germany,dummy,1479470.0,Europe
2021-02-14,Gibraltar,dummy,10053.0,Europe
2021-02-14,Guernsey,dummy,5334.0,Europe
2021-02-14,Hungary,dummy,129339.0,Europe
2021-02-14,Indonesia,dummy,425578.0,Asia
2021-02-14,Ireland,dummy,99850.0,Europe
2021-02-14,Isle of Man,dummy,3328.0,Europe
2021-02-14,Israel,dummy,2563556.0,Asia
2021-02-14,Italy,dummy,1329206.0,Europe
2021-02-14,Latvia,dummy,16461.0,Europe
2021-02-14,Lithuania,dummy,55605.0,Europe
2021-02-14,Malta,dummy,16265.0,Europe
2021-02-14,Norway,dummy,75942.0,Europe
2021-02-14,Oman,dummy,12272.0,Asia
2021-02-14,Poland,dummy,645971.0,Europe
2021-02-14,Romania,dummy,427340.0,Europe
2021-02-14,Serbia,dummy,182000.0,Europe
2021-02-14,Singapore,dummy,53445.0,Asia
2021-02-14,Slovakia,dummy,96761.0,Europe
2021-02-14,Slovenia,dummy,50700.0,Europe
2021-02-14,Spain,dummy,1070091.0,Europe
2021-02-14,Sweden,dummy,148301.0,Europe
2021-02-14,Switzerland,dummy,102524.0,Europe
2021-02-14,Turkey,dummy,488937.0,Asia
2021-02-14,United Kingdom,dummy,539630.0,Europe
2021-02-14,United States,dummy,17644671.0,North America

42
2021-02-15,Argentina,dummy,245114.0,South America
2021-02-15,Belgium,dummy,249389.0,Europe
2021-02-15,Brazil,dummy,285620.0,South America
2021-02-15,Bulgaria,dummy,21323.0,Europe
2021-02-15,Canada,dummy,317515.0,North America
2021-02-15,Chile,dummy,55858.0,South America
2021-02-15,Costa Rica,dummy,42553.0,North America
2021-02-15,Croatia,dummy,52778.0,Europe
2021-02-15,Czechia,dummy,179300.0,Europe
2021-02-15,Denmark,dummy,154763.0,Europe
2021-02-15,Ecuador,dummy,1977.0,South America
2021-02-15,Estonia,dummy,23630.0,Europe
2021-02-15,France,dummy,737464.0,Europe
2021-02-15,Germany,dummy,1535257.0,Europe
2021-02-15,Gibraltar,dummy,10244.0,Europe
2021-02-15,Greece,dummy,168696.0,Europe
2021-02-15,Hungary,dummy,131593.0,Europe
2021-02-15,Iceland,dummy,5757.0,Europe
2021-02-15,India,dummy,98118.0,Asia
2021-02-15,Indonesia,dummy,482625.0,Asia
2021-02-15,Ireland,dummy,107737.0,Europe
2021-02-15,Israel,dummy,2639245.0,Asia
2021-02-15,Italy,dummy,1335261.0,Europe
2021-02-15,Kuwait,dummy,38000.0,Asia
2021-02-15,Latvia,dummy,16618.0,Europe
2021-02-15,Liechtenstein,dummy,414.0,Europe
2021-02-15,Lithuania,dummy,56302.0,Europe
2021-02-15,Luxembourg,dummy,5976.0,Europe
2021-02-15,Malta,dummy,17102.0,Europe
2021-02-15,Mexico,dummy,86198.0,North America
2021-02-15,Norway,dummy,76732.0,Europe
2021-02-15,Oman,dummy,12272.0,Asia
2021-02-15,Poland,dummy,658235.0,Europe
2021-02-15,Romania,dummy,454168.0,Europe
2021-02-15,Seychelles,dummy,16441.0,Africa
2021-02-15,Singapore,dummy,64384.0,Asia
2021-02-15,Slovenia,dummy,50708.0,Europe
2021-02-15,Spain,dummy,1096922.0,Europe
2021-02-15,Switzerland,dummy,111495.0,Europe
2021-02-15,Turkey,dummy,573879.0,Asia
2021-02-15,United Kingdom,dummy,546165.0,Europe
2021-02-15,United States,dummy,18181228.0,North America

41
2021-02-16,Argentina,dummy,245388.0,South America
2021-02-16,Belgium,dummy,260100.0,Europe
2021-02-16,Brazil,dummy,557532.0,South America
2021-02-16,Bulgaria,dummy,22776.0,Europe
2021-02-16,Canada,dummy,334940.0,North America
2021-02-16,Chile,dummy,55870.0,South America
2021-02-16,Czechia,dummy,188381.0,Europe
2021-02-16,Denmark,dummy,156034.0,Europe
2021-02-16,Estonia,dummy,24215.0,Europe
2021-02-16,France,dummy,838010.0,Europe
2021-02-16,French Polynesia,dummy,1077.0,Oceania
2021-02-16,Germany,dummy,1591951.0,Europe
2021-02-16,Gibraltar,dummy,10772.0,Europe
2021-02-16,Greece,dummy,177926.0,Europe
2021-02-16,Hungary,dummy,134824.0,Europe
2021-02-16,Iceland,dummy,5944.0,Europe
2021-02-16,India,dummy,216339.0,Asia
2021-02-16,Indonesia,dummy,537147.0,Asia
2021-02-16,Ireland,dummy,115895.0,Europe
2021-02-16,Isle of Man,dummy,3594.0,Europe
2021-02-16,Israel,dummy,2717518.0,Asia
2021-02-16,Italy,dummy,1341472.0,Europe
2021-02-16,Latvia,dummy,16699.0,Europe
2021-02-16,Liechtenstein,dummy,469.0,Europe
2021-02-16,Lithuania,dummy,56529.0,Europe
2021-02-16,Luxembourg,dummy,6301.0,Europe
2021-02-16,Malta,dummy,17843.0,Europe
2021-02-16,Mexico,dummy,86198.0,North America
2021-02-16,New Caledonia,dummy,272.0,Oceania
2021-02-16,Norway,dummy,79053.0,Europe
2021-02-16,Oman,dummy,19019.0,Asia
2021-02-16,Poland,dummy,691380.0,Europe
2021-02-16,Romania,dummy,481340.0,Europe
2021-02-16,Seychelles,dummy,18176.0,Africa
2021-02-16,Singapore,dummy,78485.0,Asia
2021-02-16,Slovenia,dummy,50785.0,Europe
2021-02-16,Spain,dummy,1119180.0,Europe
2021-02-16,Switzerland,dummy,123776.0,Europe
2021-02-16,Turkey,dummy,646162.0,Asia
2021-02-16,United Kingdom,dummy,558577.0,Europe
2021-02-16,United States,dummy,18971149.0,North America

43
2021-02-17,Albania,dummy,611.0,Europe
2021-02-17,Argentina,dummy,250135.0,South America
2021-02-17,Belgium,dummy,273083.0,Europe
2021-02-17,Brazil,dummy,723755.0,South America
2021-02-17,Bulgaria,dummy,24107.0,Europe
2021-02-17,Canada,dummy,351468.0,North America
2021-02-17,Cayman Islands,dummy,6942.0,North America
2021-02-17,Chile,dummy,55870.0,South America
2021-02-17,Czechia,dummy,196692.0,Europe
2021-02-17,Denmark,dummy,156428.0,Europe
2021-02-17,Ecuador,dummy,2051.0,South America
2021-02-17,Estonia,dummy,24954.0,Europe
2021-02-17,France,dummy,942469.0,Europe
2021-02-17,French Polynesia,dummy,1266.0,Oceania
2021-02-17,Germany,dummy,1648464.0,Europe
2021-02-17,Gibraltar,dummy,11303.0,Europe
2021-02-17,Greece,dummy,190697.0,Europe
2021-02-17,Hungary,dummy,141023.0,Europe
2021-02-17,Iceland,dummy,7381.0,Europe
2021-02-17,India,dummy,342116.0,Asia
2021-02-17,Indonesia,dummy,597328.0,Asia
2021-02-17,Ireland,dummy,124357.0,Europe
2021-02-17,Isle of Man,dummy,3857.0,Europe
2021-02-17,Israel,dummy,2793133.0,Asia
2021-02-17,Italy,dummy,1351078.0,Europe
2021-02-17,Latvia,dummy,16884.0,Europe
2021-02-17,Liechtenstein,dummy,470.0,Europe
2021-02-17,Lithuania,dummy,60486.0,Europe
2021-02-17,Luxembourg,dummy,6519.0,Europe
2021-02-17,Malta,dummy,18536.0,Europe
2021-02-17,Mexico,dummy,99666.0,North America
2021-02-17,Norway,dummy,89843.0,Europe
2021-02-17,Oman,dummy,19019.0,Asia
2021-02-17,Poland,dummy,774060.0,Europe
2021-02-17,Romania,dummy,505479.0,Europe
2021-02-17,Seychelles,dummy,19512.0,Africa
2021-02-17,Singapore,dummy,94005.0,Asia
2021-02-17,Slovenia,dummy,51417.0,Europe
2021-02-17,Spain,dummy,1144556.0,Europe
2021-02-17,Switzerland,dummy,137287.0,Europe
2021-02-17,Turkey,dummy,746170.0,Asia
2021-02-17,United Kingdom,dummy,573724.0,Europe
2021-02-17,United States,dummy,19962813.0,North America

43
2021-02-18,Albania,dummy,611.0,Europe
2021-02-18,Argentina,dummy,261688.0,South America
2021-02-18,Belgium,dummy,290564.0,Europe
2021-02-18,Brazil,dummy,894673.0,South America
2021-02-18,Bulgaria,dummy,25441.0,Europe
2021-02-18,Canada,dummy,371244.0,North America
2021-02-18,Chile,dummy,55871.0,South America
2021-02-18,Croatia,dummy,55053.0,Europe
2021-02-18,Czechia,dummy,204775.0,Europe
2021-02-18,Denmark,dummy,156744.0,Europe
2021-02-18,Ecuador,dummy,3510.0,South America
2021-02-18,Estonia,dummy,26127.0,Europe
2021-02-18,France,dummy,1062564.0,Europe
2021-02-18,Germany,dummy,1701871.0,Europe
2021-02-18,Gibraltar,dummy,12053.0,Europe
2021-02-18,Greece,dummy,203913.0,Europe
2021-02-18,Hungary,dummy,152432.0,Europe
2021-02-18,Iceland,dummy,9658.0,Europe
2021-02-18,India,dummy,464932.0,Asia
2021-02-18,Indonesia,dummy,623832.0,Asia
2021-02-18,Ireland,dummy,132708.0,Europe
2021-02-18,Isle of Man,dummy,4110.0,Europe
2021-02-18,Israel,dummy,2872850.0,Asia
2021-02-18,Italy,dummy,1359222.0,Europe
2021-02-18,Latvia,dummy,16944.0,Europe
2021-02-18,Liechtenstein,dummy,472.0,Europe
2021-02-18,Lithuania,dummy,65353.0,Europe
2021-02-18,Luxembourg,dummy,7085.0,Europe
2021-02-18,Malta,dummy,19199.0,Europe
2021-02-18,Norway,dummy,101056.0,Europe
2021-02-18,Oman,dummy,19019.0,Asia
2021-02-18,Panama,dummy,2227.0,North America
2021-02-18,Poland,dummy,865884.0,Europe
2021-02-18,Romania,dummy,526475.0,Europe
2021-02-18,Seychelles,dummy,20665.0,Africa
2021-02-18,Singapore,dummy,108367.0,Asia
2021-02-18,Slovenia,dummy,52187.0,Europe
2021-02-18,South Africa,dummy,2260.0,Africa
2021-02-18,Spain,dummy,1171026.0,Europe
2021-02-18,Switzerland,dummy,153895.0,Europe
2021-02-18,Turkey,dummy,867116.0,Asia
2021-02-18,United Kingdom,dummy,589591.0,Europe
2021-02-18,United States,dummy,20939135.0,North America

44
2021-02-19,Argentina,dummy,269230.0,South America
2021-02-19,Austria,dummy,230824.0,Europe
2021-02-19,Belgium,dummy,304001.0,Europe
2021-02-19,Brazil,dummy,1056807.0,South America
2021-02-19,Bulgaria,dummy,26750.0,Europe
2021-02-19,Canada,dummy,395982.0,North America
2021-02-19,Cayman Islands,dummy,7008.0,North America
2021-02-19,Chile,dummy,55872.0,South America
2021-02-19,Czechia,dummy,212151.0,Europe
2021-02-19,Denmark,dummy,157665.0,Europe
2021-02-19,Ecuador,dummy,3867.0,South America
2021-02-19,Estonia,dummy,27225.0,Europe
2021-02-19,France,dummy,1153563.0,Europe
2021-02-19,Germany,dummy,1757689.0,Europe
2021-02-19,Gibraltar,dummy,12573.0,Europe
2021-02-19,Greece,dummy,215274.0,Europe
2021-02-19,Hungary,dummy,172739.0,Europe
2021-02-19,Iceland,dummy,10074.0,Europe
2021-02-19,India,dummy,756942.0,Asia
2021-02-19,Ireland,dummy,139289.0,Europe
2021-02-19,Isle of Man,dummy,4683.0,Europe
2021-02-19,Israel,dummy,2910990.0,Asia
2021-02-19,Italy,dummy,1366052.0,Europe
2021-02-19,Latvia,dummy,17005.0,Europe
2021-02-19,Liechtenstein,dummy,508.0,Europe
2021-02-19,Lithuania,dummy,68689.0,Europe
2021-02-19,Luxembourg,dummy,7594.0,Europe
2021-02-19,Malta,dummy,19828.0,Europe
2021-02-19,Mexico,dummy,418931.0,North America
2021-02-19,Morocco,dummy,4867.0,Africa
2021-02-19,Norway,dummy,106023.0,Europe
2021-02-19,Oman,dummy,19019.0,Asia
2021-02-19,Panama,dummy,2568.0,North America
2021-02-19,Poland,dummy,916935.0,Europe
2021-02-19,Portugal,dummy,268794.0,Europe
2021-02-19,Romania,dummy,547115.0,Europe
2021-02-19,Seychelles,dummy,21599.0,Africa
2021-02-19,Singapore,dummy,122704.0,Asia
2021-02-19,Slovenia,dummy,52795.0,Europe
2021-02-19,South Africa,dummy,6524.0,Africa
2021-02-19,Switzerland,dummy,168490.0,Europe
2021-02-19,Turkey,dummy,976716.0,Asia
2021-02-19,United Kingdom,dummy,604885.0,Europe
2021-02-19,United States,dummy,22036876.0,North America

43
2021-02-20,Argentina,dummy,270772.0,South America
2021-02-20,Belgium,dummy,305638.0,Europe
2021-02-20,Bolivia,dummy,12.0,South America
2021-02-20,Brazil,dummy,1132894.0,South America
2021-02-20,Bulgaria,dummy,26923.0,Europe
2021-02-20,Canada,dummy,413781.0,North America
2021-02-20,Cayman Islands,dummy,7638.0,North America
2021-02-20,Chile,dummy,55872.0,South America
2021-02-20,Cyprus,dummy,19221.0,Europe
2021-02-20,Czechia,dummy,213337.0,Europe
2021-02-20,Denmark,dummy,158204.0,Europe
2021-02-20,Ecuador,dummy,3868.0,South America
2021-02-20,Estonia,dummy,27478.0,Europe
2021-02-20,France,dummy,1182135.0,Europe
2021-02-20,Germany,dummy,1794057.0,Europe
2021-02-20,Gibraltar,dummy,12573.0,Europe
2021-02-20,Greece,dummy,227594.0,Europe
2021-02-20,Hungary,dummy,190705.0,Europe
2021-02-20,India,dummy,873940.0,Asia
2021-02-20,Indonesia,dummy,732634.0,Asia
2021-02-20,Ireland,dummy,142859.0,Europe
2021-02-20,Isle of Man,dummy,4712.0,Europe
2021-02-20,Israel,dummy,2939710.0,Asia
2021-02-20,Italy,dummy,1370568.0,Europe
2021-02-20,Latvia,dummy,17027.0,Europe
2021-02-20,Lithuania,dummy,68751.0,Europe
2021-02-20,Luxembourg,dummy,7727.0,Europe
2021-02-20,Malta,dummy,20189.0,Europe
2021-02-20,Mexico,dummy,445418.0,North America
2021-02-20,Morocco,dummy,13476.0,Africa
2021-02-20,Netherlands,dummy,164217.0,Europe
2021-02-20,Norway,dummy,106251.0,Europe
2021-02-20,Oman,dummy,19019.0,Asia
2021-02-20,Panama,dummy,2668.0,North America
2021-02-20,Poland,dummy,925682.0,Europe
2021-02-20,Romania,dummy,562771.0,Europe
2021-02-20,Singapore,dummy,130331.0,Asia
2021-02-20,Slovenia,dummy,52813.0,Europe
2021-02-20,South Africa,dummy,10414.0,Africa
2021-02-20,Switzerland,dummy,173027.0,Europe
2021-02-20,Turkey,dummy,1030416.0,Asia
2021-02-20,United Kingdom,dummy,615148.0,Europe
2021-02-20,United States,dummy,22718753.0,North America

42
2021-02-21,Argentina,dummy,270808.0,South America
2021-02-21,Belgium,dummy,305945.0,Europe
2021-02-21,Brazil,dummy,1171276.0,South America
2021-02-21,Bulgaria,dummy,26973.0,Europe
2021-02-21,Canada,dummy,426323.0,North America
2021-02-21,Chile,dummy,55872.0,South America
2021-02-21,Czechia,dummy,214363.0,Europe
2021-02-21,Denmark,dummy,158543.0,Europe
2021-02-21,Ecuador,dummy,3869.0,South America
2021-02-21,Estonia,dummy,27817.0,Europe
2021-02-21,Faeroe Islands,dummy,1515.0,Europe
2021-02-21,Finland,dummy,76424.0,Europe
2021-02-21,France,dummy,1188453.0,Europe
2021-02-21,Germany,dummy,1822382.0,Europe
2021-02-21,Gibraltar,dummy,12606.0,Europe
2021-02-21,Greece,dummy,229589.0,Europe
2021-02-21,Hungary,dummy,201005.0,Europe
2021-02-21,India,dummy,960642.0,Asia
2021-02-21,Ireland,dummy,143887.0,Europe
2021-02-21,Israel,dummy,3018138.0,Asia
2021-02-21,Italy,dummy,1372828.0,Europe
2021-02-21,Latvia,dummy,17030.0,Europe
2021-02-21,Lithuania,dummy,68751.0,Europe
2021-02-21,Malta,dummy,20531.0,Europe
2021-02-21,Mexico,dummy,453055.0,North America
2021-02-21,New Zealand,dummy,1.0,Oceania
2021-02-21,Norway,dummy,106426.0,Europe
2021-02-21,Oman,dummy,19019.0,Asia
2021-02-21,Panama,dummy,2834.0,North America
2021-02-21,Poland,dummy,929965.0,Europe
2021-02-21,Romania,dummy,576125.0,Europe
2021-02-21,Seychelles,dummy,21599.0,Africa
2021-02-21,Singapore,dummy,136274.0,Asia
2021-02-21,Slovakia,dummy,135146.0,Europe
2021-02-21,Slovenia,dummy,52814.0,Europe
2021-02-21,South Africa,dummy,15388.0,Africa
2021-02-21,Spain,dummy,1197061.0,Europe
2021-02-21,Sweden,dummy,229432.0,Europe
2021-02-21,Switzerland,dummy,173864.0,Europe
2021-02-21,Turkey,dummy,1053837.0,Asia
2021-02-21,United Kingdom,dummy,624325.0,Europe
2021-02-21,United States,dummy,23043946.0,North America

48
2021-02-22,Albania,dummy,655.0,Europe
2021-02-22,Argentina,dummy,272530.0,South America
2021-02-22,Belgium,dummy,308965.0,Europe
2021-02-22,Bermuda,dummy,4769.0,North America
2021-02-22,Bolivia,dummy,210.0,South America
2021-02-22,Brazil,dummy,1294188.0,South America
2021-02-22,Bulgaria,dummy,27952.0,Europe
2021-02-22,Canada,dummy,458544.0,North America
2021-02-22,Chile,dummy,55894.0,South America
2021-02-22,Costa Rica,dummy,44021.0,North America
2021-02-22,Croatia,dummy,57835.0,Europe
2021-02-22,Czechia,dummy,220401.0,Europe
2021-02-22,Denmark,dummy,159606.0,Europe
2021-02-22,Ecuador,dummy,4014.0,South America
2021-02-22,Estonia,dummy,28785.0,Europe
2021-02-22,France,dummy,1261572.0,Europe
2021-02-22,Germany,dummy,1880755.0,Europe
2021-02-22,Gibraltar,dummy,12729.0,Europe
2021-02-22,Greece,dummy,243590.0,Europe
2021-02-22,Hungary,dummy,205720.0,Europe
2021-02-22,Iceland,dummy,10530.0,Europe
2021-02-22,India,dummy,1115542.0,Asia
2021-02-22,Ireland,dummy,145010.0,Europe
2021-02-22,Isle of Man,dummy,4732.0,Europe
2021-02-22,Israel,dummy,3098717.0,Asia
2021-02-22,Italy,dummy,1378231.0,Europe
2021-02-22,Jordan,dummy,30000.0,Asia
2021-02-22,Latvia,dummy,17067.0,Europe
2021-02-22,Liechtenstein,dummy,508.0,Europe
2021-02-22,Lithuania,dummy,70334.0,Europe
2021-02-22,Luxembourg,dummy,8245.0,Europe
2021-02-22,Malta,dummy,21160.0,Europe
2021-02-22,Mexico,dummy,456217.0,North America
2021-02-22,Morocco,dummy,23667.0,Africa
2021-02-22,New Zealand,dummy,1.0,Oceania
2021-02-22,Norway,dummy,106620.0,Europe
2021-02-22,Oman,dummy,19019.0,Asia
2021-02-22,Panama,dummy,3272.0,North America
2021-02-22,Poland,dummy,934782.0,Europe
2021-02-22,Romania,dummy,589640.0,Europe
2021-02-22,Singapore,dummy,147988.0,Asia
2021-02-22,Slovenia,dummy,52818.0,Europe
2021-02-22,South Africa,dummy,23059.0,Africa
2021-02-22,Spain,dummy,1208305.0,Europe
2021-02-22,Switzerland,dummy,186737.0,Europe
2021-02-22,Turkey,dummy,1098831.0,Asia
2021-02-22,United Kingdom,dummy,642788.0,Europe
2021-02-22,United States,dummy,23848942.0,North America

52
2021-02-23,Argentina,dummy,276642.0,South America
2021-02-23,Australia,dummy,3.0,Oceania
2021-02-23,Belgium,dummy,317323.0,Europe
2021-02-23,Bolivia,dummy,1030.0,South America
2021-02-23,Brazil,dummy,1435594.0,South America
2021-02-23,Bulgaria,dummy,29677.0,Europe
2021-02-23,Canada,dummy,477453.0,North America
2021-02-23,Cayman Islands,dummy,7693.0,North America
2021-02-23,Chile,dummy,55934.0,South America
2021-02-23,Cyprus,dummy,20323.0,Europe
2021-02-23,Czechia,dummy,227392.0,Europe
2021-02-23,Denmark,dummy,161431.0,Europe
2021-02-23,Ecuador,dummy,4015.0,South America
2021-02-23,Estonia,dummy,29842.0,Europe
2021-02-23,Faeroe Islands,dummy,2087.0,Europe
2021-02-23,France,dummy,1345967.0,Europe
2021-02-23,French Polynesia,dummy,2115.0,Oceania
2021-02-23,Germany,dummy,1941363.0,Europe
2021-02-23,Gibraltar,dummy,12846.0,Europe
2021-02-23,Greece,dummy,257476.0,Europe
2021-02-23,Hungary,dummy,208846.0,Europe
2021-02-23,Iceland,dummy,10554.0,Europe
2021-02-23,India,dummy,1321635.0,Asia
2021-02-23,Indonesia,dummy,789966.0,Asia
2021-02-23,Ireland,dummy,146074.0,Europe
2021-02-23,Isle of Man,dummy,4964.0,Europe
2021-02-23,Israel,dummy,3169181.0,Asia
2021-02-23,Italy,dummy,1383724.0,Europe
2021-02-23,Latvia,dummy,17106.0,Europe
2021-02-23,Liechtenstein,dummy,527.0,Europe
2021-02-23,Lithuania,dummy,71447.0,Europe
2021-02-23,Luxembourg,dummy,8867.0,Europe
2021-02-23,Malta,dummy,21767.0,Europe
2021-02-23,Mexico,dummy,464302.0,North America
2021-02-23,Morocco,dummy,31232.0,Africa
2021-02-23,New Caledonia,dummy,1025.0,Oceania
2021-02-23,New Zealand,dummy,1.0,Oceania
2021-02-23,Norway,dummy,112072.0,Europe
2021-02-23,Oman,dummy,19019.0,Asia
2021-02-23,Panama,dummy,3534.0,North America
2021-02-23,Romania,dummy,601572.0,Europe
2021-02-23,Serbia,dummy,472769.0,Europe
2021-02-23,Seychelles,dummy,23380.0,Africa
2021-02-23,Singapore,dummy,159914.0,Asia
2021-02-23,Slovenia,dummy,52830.0,Europe
2021-02-23,South Africa,dummy,32315.0,Africa
2021-02-23,Spain,dummy,1221183.0,Europe
2021-02-23,Switzerland,dummy,203380.0,Europe
2021-02-23,Turkey,dummy,1182976.0,Asia
2021-02-23,United Arab Emirates,dummy,2187849.0,Asia
2021-02-23,United Kingdom,dummy,669105.0,Europe
2021-02-23,United States,dummy,24878881.0,North America

50
2021-02-24,Argentina,dummy,283103.0,South America
2021-02-24,Australia,dummy,3.0,Oceania
2021-02-24,Belgium,dummy,325837.0,Europe
2021-02-24,Bolivia,dummy,2634.0,South America
2021-02-24,Brazil,dummy,1596945.0,South America
2021-02-24,Bulgaria,dummy,32008.0,Europe
2021-02-24,Cambodia,dummy,64.0,Asia
2021-02-24,Canada,dummy,492229.0,North America
2021-02-24,Cayman Islands,dummy,7758.0,North America
2021-02-24,Chile,dummy,56108.0,South America
2021-02-24,Croatia,dummy,58305.0,Europe
2021-02-24,Czechia,dummy,233435.0,Europe
2021-02-24,Denmark,dummy,163187.0,Europe
2021-02-24,Ecuador,dummy,4440.0,South America
2021-02-24,Estonia,dummy,29994.0,Europe
2021-02-24,Faeroe Islands,dummy,2523.0,Europe
2021-02-24,France,dummy,1427543.0,Europe
2021-02-24,Germany,dummy,2000878.0,Europe
2021-02-24,Gibraltar,dummy,12928.0,Europe
2021-02-24,Greece,dummy,271837.0,Europe
2021-02-24,Hungary,dummy,211073.0,Europe
2021-02-24,India,dummy,1481754.0,Asia
2021-02-24,Indonesia,dummy,825650.0,Asia
2021-02-24,Ireland,dummy,148179.0,Europe
2021-02-24,Isle of Man,dummy,5201.0,Europe
2021-02-24,Israel,dummy,3232302.0,Asia
2021-02-24,Italy,dummy,1391917.0,Europe
2021-02-24,Kazakhstan,dummy,2137.0,Asia
2021-02-24,Latvia,dummy,17144.0,Europe
2021-02-24,Liechtenstein,dummy,532.0,Europe
2021-02-24,Lithuania,dummy,72380.0,Europe
2021-02-24,Luxembourg,dummy,9481.0,Europe
2021-02-24,Malaysia,dummy,3.0,Asia
2021-02-24,Malta,dummy,22501.0,Europe
2021-02-24,Mexico,dummy,475389.0,North America
2021-02-24,Morocco,dummy,37310.0,Africa
2021-02-24,New Zealand,dummy,1.0,Oceania
2021-02-24,Norway,dummy,135368.0,Europe
2021-02-24,Panama,dummy,5278.0,North America
2021-02-24,Poland,dummy,1031518.0,Europe
2021-02-24,Romania,dummy,611552.0,Europe
2021-02-24,Serbia,dummy,487359.0,Europe
2021-02-24,Singapore,dummy,171730.0,Asia
2021-02-24,Slovenia,dummy,53020.0,Europe
2021-02-24,South Africa,dummy,41809.0,Africa
2021-02-24,Spain,dummy,1231782.0,Europe
2021-02-24,Switzerland,dummy,221530.0,Europe
2021-02-24,Turkey,dummy,1267285.0,Asia
2021-02-24,United Kingdom,dummy,700718.0,Europe
2021-02-24,United States,dummy,26115770.0,North America

48
2021-02-25,Argentina,dummy,294538.0,South America
2021-02-25,Australia,dummy,9.0,Oceania
2021-02-25,Belgium,dummy,335229.0,Europe
2021-02-25,Bolivia,dummy,6630.0,South America
2021-02-25,Brazil,dummy,1755018.0,South America
2021-02-25,Bulgaria,dummy,34719.0,Europe
2021-02-25,Cambodia,dummy,342.0,Asia
2021-02-25,Canada,dummy,509361.0,North America
2021-02-25,Chile,dummy,56253.0,South America
2021-02-25,Croatia,dummy,58511.0,Europe
2021-02-25,Czechia,dummy,238987.0,Europe
2021-02-25,Denmark,dummy,163762.0,Europe
2021-02-25,Ecuador,dummy,5748.0,South America
2021-02-25,Estonia,dummy,32843.0,Europe
2021-02-25,France,dummy,1518925.0,Europe
2021-02-25,Germany,dummy,2060355.0,Europe
2021-02-25,Gibraltar,dummy,13009.0,Europe
2021-02-25,Greece,dummy,286331.0,Europe
2021-02-25,Hungary,dummy,240622.0,Europe
2021-02-25,Iceland,dummy,12376.0,Europe
2021-02-25,India,dummy,1860859.0,Asia
2021-02-25,Indonesia,dummy,853745.0,Asia
2021-02-25,Ireland,dummy,149935.0,Europe
2021-02-25,Isle of Man,dummy,5509.0,Europe
2021-02-25,Israel,dummy,3297088.0,Asia
2021-02-25,Italy,dummy,1404241.0,Europe
2021-02-25,Latvia,dummy,17191.0,Europe
2021-02-25,Liechtenstein,dummy,648.0,Europe
2021-02-25,Lithuania,dummy,73331.0,Europe
2021-02-25,Luxembourg,dummy,9988.0,Europe
2021-02-25,Malaysia,dummy,5.0,Asia
2021-02-25,Malta,dummy,23395.0,Europe
2021-02-25,Mexico,dummy,526412.0,North America
2021-02-25,Morocco,dummy,43626.0,Africa
2021-02-25,New Zealand,dummy,1.0,Oceania
2021-02-25,Norway,dummy,162235.0,Europe
2021-02-25,Panama,dummy,5686.0,North America
2021-02-25,Romania,dummy,614546.0,Europe
2021-02-25,Serbia,dummy,497729.0,Europe
2021-02-25,Seychelles,dummy,23519.0,Africa
2021-02-25,Singapore,dummy,181709.0,Asia
2021-02-25,Slovenia,dummy,53211.0,Europe
2021-02-25,South Africa,dummy,52647.0,Africa
2021-02-25,Spain,dummy,1243783.0,Europe
2021-02-25,Switzerland,dummy,240766.0,Europe
2021-02-25,Turkey,dummy,1397487.0,Asia
2021-02-25,United Kingdom,dummy,736037.0,Europe
2021-02-25,United States,dummy,27460719.0,North America

49
2021-02-26,Argentina,dummy,305557.0,South America
2021-02-26,Australia,dummy,11.0,Oceania
2021-02-26,Austria,dummy,252267.0,Europe
2021-02-26,Belgium,dummy,342329.0,Europe
2021-02-26,Brazil,dummy,1884206.0,South America
